time		Ez		Er		Ephi		Bz		Br		Bphi		Pout		Vin		
7.03931e-10		6.32759e-141		-1.99091e-139		0		0		0		-8.4742e-149		1.12535e-211		-106469		0
7.05818e-10		2.66703e-140		-8.42399e-139		0		0		0		-3.61293e-148		1.22392e-210		-106899		0
7.07705e-10		1.11649e-139		-3.54025e-138		0		0		0		-1.52983e-147		1.31707e-209		-107329		0
7.09593e-10		4.64241e-139		-1.47784e-137		0		0		0		-6.43396e-147		1.40247e-208		-107759		0
7.1148e-10		1.91744e-138		-6.12811e-137		0		0		0		-2.68776e-146		1.4779e-207		-108188		0
7.13367e-10		7.86718e-138		-2.5244e-136		0		0		0		-1.11534e-145		1.54132e-206		-108615		0
7.15254e-10		3.20669e-137		-1.03311e-135		0		0		0		-4.59789e-145		1.59102e-205		-109041		0
7.17141e-10		1.29857e-136		-4.20069e-135		0		0		0		-1.88307e-144		1.62563e-204		-109464		0
7.19029e-10		5.22472e-136		-1.69709e-134		0		0		0		-7.6623e-144		1.64426e-203		-109885		0
7.20916e-10		2.08872e-135		-6.81274e-134		0		0		0		-3.09785e-143		1.64645e-202		-110303		0
7.22803e-10		8.29733e-135		-2.71768e-133		0		0		0		-1.24451e-142		1.63226e-201		-110717		0
7.2469e-10		3.27539e-134		-1.07735e-132		0		0		0		-4.96812e-142		1.60224e-200		-111129		0
7.26577e-10		1.28492e-133		-4.24448e-132		0		0		0		-1.97093e-141		1.55737e-199		-111537		0
7.28465e-10		5.00956e-133		-1.66196e-131		0		0		0		-7.77062e-141		1.49904e-198		-111942		0
7.30352e-10		1.94115e-132		-6.46802e-131		0		0		0		-3.04488e-140		1.42897e-197		-112344		0
7.32239e-10		7.47608e-132		-2.50205e-130		0		0		0		-1.18587e-139		1.34911e-196		-112744		0
7.34126e-10		2.86199e-131		-9.62099e-130		0		0		0		-4.59074e-139		1.2616e-195		-113141		0
7.36014e-10		1.08908e-130		-3.67759e-129		0		0		0		-1.76654e-138		1.16862e-194		-113535		0
7.37901e-10		4.11981e-130		-1.39749e-128		0		0		0		-6.75749e-138		1.07233e-193		-113928		0
7.39788e-10		1.54929e-129		-5.27952e-128		0		0		0		-2.56973e-137		9.74804e-193		-114319		0
7.41675e-10		5.79233e-129		-1.98301e-127		0		0		0		-9.71522e-137		8.77947e-192		-114709		0
7.43562e-10		2.15306e-128		-7.40557e-127		0		0		0		-3.65175e-136		7.83444e-191		-115096		0
7.4545e-10		7.95721e-128		-2.7499e-126		0		0		0		-1.36475e-135		6.92731e-190		-115483		0
7.47337e-10		2.92407e-127		-1.01536e-125		0		0		0		-5.07141e-135		6.06966e-189		-115867		0
7.49224e-10		1.06845e-126		-3.72807e-125		0		0		0		-1.87391e-134		5.27029e-188		-116251		0
7.51111e-10		3.88226e-126		-1.36124e-124		0		0		0		-6.88545e-134		4.53524e-187		-116632		0
7.52998e-10		1.40279e-125		-4.94292e-124		0		0		0		-2.51593e-133		3.86802e-186		-117013		0
7.54886e-10		5.04079e-125		-1.78507e-123		0		0		0		-9.14254e-133		3.26983e-185		-117392		0
7.56773e-10		1.80144e-124		-6.41159e-123		0		0		0		-3.30412e-132		2.7399e-184		-117770		0
7.5866e-10		6.40286e-124		-2.29052e-122		0		0		0		-1.18764e-131		2.27584e-183		-118147		0
7.60547e-10		2.26349e-123		-8.1391e-122		0		0		0		-4.24589e-131		1.87401e-182		-118523		0
7.62435e-10		7.9589e-123		-2.87682e-121		0		0		0		-1.50983e-130		1.52985e-181		-118900		0
7.64322e-10		2.78364e-122		-1.01148e-120		0		0		0		-5.3405e-130		1.23822e-180		-119277		0
7.66209e-10		9.68443e-122		-3.5378e-120		0		0		0		-1.87908e-129		9.93663e-180		-119654		0
7.68096e-10		3.35162e-121		-1.23098e-119		0		0		0		-6.57712e-129		7.90678e-179		-120034		0
7.69983e-10		1.1539e-120		-4.26119e-119		0		0		0		-2.29019e-128		6.2388e-178		-120415		0
7.71871e-10		3.95218e-120		-1.46753e-118		0		0		0		-7.93354e-128		4.88165e-177		-120800		0
7.73758e-10		1.3467e-119		-5.02851e-118		0		0		0		-2.73427e-127		3.78808e-176		-121189		0
7.75645e-10		4.56548e-119		-1.71435e-117		0		0		0		-9.3758e-127		2.91528e-175		-121582		0
7.77532e-10		1.53993e-118		-5.81549e-117		0		0		0		-3.19879e-126		2.22522e-174		-121981		0
7.79419e-10		5.16809e-118		-1.96297e-116		0		0		0		-1.0859e-125		1.68468e-173		-122385		0
7.81307e-10		1.72578e-117		-6.59322e-116		0		0		0		-3.66802e-125		1.26514e-172		-122795		0
7.83194e-10		5.73437e-117		-2.2037e-115		0		0		0		-1.23291e-124		9.42435e-172		-123210		0
7.85081e-10		1.89602e-116		-7.32986e-115		0		0		0		-4.12386e-124		6.96438e-171		-123631		0
7.86968e-10		6.23838e-116		-2.42627e-114		0		0		0		-1.37266e-123		5.10565e-170		-124057		0
7.88856e-10		2.04262e-115		-7.99279e-114		0		0		0		-4.54696e-123		3.71344e-169		-124488		0
7.90743e-10		6.65584e-115		-2.62052e-113		0		0		0		-1.49898e-122		2.67966e-168		-124922		0
7.9263e-10		2.1584e-114		-8.55111e-113		0		0		0		-4.91814e-122		1.91859e-167		-125360		0
7.94517e-10		6.96609e-114		-2.77725e-112		0		0		0		-1.60602e-121		1.36302e-166		-125799		0
7.96404e-10		2.23762e-113		-8.97799e-112		0		0		0		-5.21985e-121		9.60854e-166		-126241		0
7.98292e-10		7.15383e-113		-2.88888e-111		0		0		0		-1.68864e-120		6.72157e-165		-126684		0
8.00179e-10		2.27645e-112		-9.25293e-111		0		0		0		-5.43755e-120		4.66616e-164		-127127		0
8.02066e-10		7.21034e-112		-2.95013e-110		0		0		0		-1.74288e-119		3.21471e-163		-127572		0
8.03953e-10		2.27325e-111		-9.3633e-110		0		0		0		-5.56089e-119		2.19806e-162		-128016		0
8.0584e-10		7.13417e-111		-2.95839e-109		0		0		0		-1.76623e-118		1.49165e-161		-128461		0
8.07728e-10		2.22873e-110		-9.30534e-109		0		0		0		-5.58454e-118		1.00472e-160		-128906		0
8.09615e-10		6.93108e-110		-2.91389e-108		0		0		0		-1.75784e-117		6.71722e-160		-129351		0
8.11502e-10		2.14578e-109		-9.0843e-108		0		0		0		-5.50852e-117		4.4578e-159		-129797		0
8.13389e-10		6.61338e-109		-2.81967e-107		0		0		0		-1.71857e-116		2.93667e-158		-130241		0
8.15277e-10		2.02921e-108		-8.71375e-107		0		0		0		-5.33811e-116		1.92048e-157		-130685		0
8.17164e-10		6.19878e-108		-2.68118e-106		0		0		0		-1.65085e-115		1.24682e-156		-131128		0
8.19051e-10		1.88527e-107		-8.21429e-106		0		0		0		-5.08326e-115		8.03621e-156		-131570		0
8.20938e-10		5.70875e-107		-2.50583e-105		0		0		0		-1.55848e-114		5.14246e-155		-132009		0
8.22825e-10		1.72114e-106		-7.61167e-105		0		0		0		-4.75769e-114		3.26722e-154		-132445		0
8.24713e-10		5.16672e-106		-2.30234e-104		0		0		0		-1.44623e-113		2.06106e-153		-132879		0
8.266e-10		1.54435e-105		-6.9347e-104		0		0		0		-4.37765e-113		1.291e-152		-133310		0
8.28487e-10		4.59638e-105		-2.08003e-103		0		0		0		-1.31951e-112		8.02964e-152		-133737		0
8.30374e-10		1.3622e-104		-6.21302e-103		0		0		0		-3.96066e-112		4.95929e-151		-134162		0
8.32261e-10		4.02002e-104		-1.84817e-102		0		0		0		-1.1839e-111		3.04167e-150		-134584		0
8.34149e-10		1.18138e-103		-5.47511e-102		0		0		0		-3.52424e-111		1.85263e-149		-135003		0
8.36036e-10		3.45727e-103		-1.61536e-101		0		0		0		-1.04479e-110		1.12064e-148		-135420		0
8.37923e-10		1.00756e-102		-4.74661e-101		0		0		0		-3.08476e-110		6.73222e-148		-135835		0
8.3981e-10		2.92422e-102		-1.38913e-100		0		0		0		-9.07083e-110		4.0168e-147		-136249		0
8.41698e-10		8.45206e-102		-4.0491e-100		0		0		0		-2.65656e-109		2.38038e-146		-136661		0
8.43585e-10		2.43297e-101		-1.17555e-99		0		0		0		-7.74903e-109		1.40111e-145		-137072		0
8.45472e-10		6.97498e-101		-3.39939e-99		0		0		0		-2.25135e-108		8.19168e-145		-137481		0
8.47359e-10		1.99154e-100		-9.79143e-99		0		0		0		-6.51498e-108		4.75732e-144		-137889		0
8.49246e-10		5.66349e-100		-2.80923e-98		0		0		0		-1.87789e-107		2.74444e-143		-138295		0
8.51134e-10		1.60413e-99		-8.02853e-98		0		0		0		-5.39169e-107		1.57276e-142		-138699		0
8.53021e-10		4.52543e-99		-2.2856e-97		0		0		0		-1.542e-106		8.95369e-142		-139102		0
8.54908e-10		1.27162e-98		-6.48169e-97		0		0		0		-4.39299e-106		5.06391e-141		-139502		0
8.56795e-10		3.55908e-98		-1.8311e-96		0		0		0		-1.2467e-105		2.8453e-140		-139901		0
8.58682e-10		9.92231e-98		-5.15322e-96		0		0		0		-3.52449e-105		1.58833e-139		-140298		0
8.6057e-10		2.75542e-97		-1.44477e-95		0		0		0		-9.92602e-105		8.8093e-139		-140694		0
8.62457e-10		7.62208e-97		-4.03536e-95		0		0		0		-2.78488e-104		4.85443e-138		-141089		0
8.64344e-10		2.10027e-96		-1.12289e-94		0		0		0		-7.78397e-104		2.65795e-137		-141484		0
8.66231e-10		5.76505e-96		-3.11293e-94		0		0		0		-2.16753e-103		1.44604e-136		-141880		0
8.68119e-10		1.57639e-95		-8.59788e-94		0		0		0		-6.01327e-103		7.81718e-136		-142276		0
8.70006e-10		4.29402e-95		-2.36598e-93		0		0		0		-1.66205e-102		4.19923e-135		-142674		0
8.71893e-10		1.16523e-94		-6.48689e-93		0		0		0		-4.57694e-102		2.24157e-134		-143072		0
8.7378e-10		3.15005e-94		-1.77205e-92		0		0		0		-1.25577e-101		1.18907e-133		-143473		0
8.75667e-10		8.48368e-94		-4.82326e-92		0		0		0		-3.43292e-101		6.26833e-133		-143874		0
8.77555e-10		2.27626e-93		-1.30808e-91		0		0		0		-9.35055e-101		3.28393e-132		-144277		0
8.79442e-10		6.08464e-93		-3.53484e-91		0		0		0		-2.53771e-100		1.70981e-131		-144681		0
8.81329e-10		1.62044e-92		-9.51813e-91		0		0		0		-6.86258e-100		8.84755e-131		-145087		0
8.83216e-10		4.29952e-92		-2.55381e-90		0		0		0		-1.84918e-99		4.55023e-130		-145493		0
8.85103e-10		1.13659e-91		-6.82796e-90		0		0		0		-4.96511e-99		2.32589e-129		-145901		0
8.86991e-10		2.9936e-91		-1.81913e-89		0		0		0		-1.32844e-98		1.18169e-128		-146310		0
8.88878e-10		7.85582e-91		-4.82966e-89		0		0		0		-3.5418e-98		5.96743e-128		-146721		0
8.90765e-10		2.05402e-90		-1.27778e-88		0		0		0		-9.40994e-98		2.99537e-127		-147133		0
8.92652e-10		5.35108e-90		-3.36892e-88		0		0		0		-2.49136e-97		1.49454e-126		-147547		0
8.9454e-10		1.38901e-89		-8.85174e-88		0		0		0		-6.57328e-97		7.41248e-126		-147963		0
8.96427e-10		3.59254e-89		-2.3178e-87		0		0		0		-1.72834e-96		3.65455e-125		-148381		0
8.98314e-10		9.25845e-89		-6.04839e-87		0		0		0		-4.52884e-96		1.79114e-124		-148802		0
9.00201e-10		2.3775e-88		-1.573e-86		0		0		0		-1.18266e-95		8.72687e-124		-149226		0
9.02088e-10		6.08346e-88		-4.07709e-86		0		0		0		-3.07794e-95		4.22701e-123		-149652		0
9.03976e-10		1.55109e-87		-1.0532e-85		0		0		0		-7.98346e-95		2.03547e-122		-150080		0
9.05863e-10		3.94079e-87		-2.71155e-85		0		0		0		-2.06377e-94		9.74452e-122		-150510		0
9.0775e-10		9.97688e-87		-6.95789e-85		0		0		0		-5.31714e-94		4.63803e-121		-150943		0
9.09637e-10		2.51696e-86		-1.7795e-84		0		0		0		-1.36536e-93		2.19479e-120		-151377		0
9.11524e-10		6.32748e-86		-4.53613e-84		0		0		0		-3.49444e-93		1.03264e-119		-151811		0
9.13412e-10		1.58513e-85		-1.15252e-83		0		0		0		-8.91404e-93		4.83072e-119		-152246		0
9.15299e-10		3.95713e-85		-2.9187e-83		0		0		0		-2.26645e-92		2.24693e-118		-152681		0
9.17186e-10		9.84424e-85		-7.3675e-83		0		0		0		-5.74378e-92		1.03919e-117		-153114		0
9.19073e-10		2.44048e-84		-1.85372e-82		0		0		0		-1.4509e-91		4.77898e-117		-153546		0
9.20961e-10		6.02923e-84		-4.64911e-82		0		0		0		-3.65318e-91		2.18535e-116		-153975		0
9.22848e-10		1.48438e-83		-1.16226e-81		0		0		0		-9.16867e-91		9.93712e-116		-154400		0
9.24735e-10		3.64191e-83		-2.89634e-81		0		0		0		-2.29376e-90		4.49329e-115		-154822		0
9.26622e-10		8.90463e-83		-7.19474e-81		0		0		0		-5.7201e-90		2.02042e-114		-155240		0
9.28509e-10		2.16974e-82		-1.78159e-80		0		0		0		-1.42193e-89		9.03441e-114		-155654		0
9.30397e-10		5.26877e-82		-4.39779e-80		0		0		0		-3.52356e-89		4.01744e-113		-156064		0
9.32284e-10		1.27503e-81		-1.08218e-79		0		0		0		-8.70396e-89		1.77664e-112		-156470		0
9.34171e-10		3.07499e-81		-2.65466e-79		0		0		0		-2.14334e-88		7.81375e-112		-156872		0
9.36058e-10		7.39062e-81		-6.49187e-79		0		0		0		-5.2615e-88		3.41772e-111		-157271		0
9.37945e-10		1.77024e-80		-1.58266e-78		0		0		0		-1.2876e-87		1.48676e-110		-157668		0
9.39833e-10		4.22573e-80		-3.84653e-78		0		0		0		-3.14128e-87		6.43247e-110		-158064		0
9.4172e-10		1.00528e-79		-9.32009e-78		0		0		0		-7.64007e-87		2.76796e-109		-158458		0
9.43607e-10		2.38335e-79		-2.25136e-77		0		0		0		-1.8525e-86		1.18466e-108		-158852		0
9.45494e-10		5.63127e-79		-5.4219e-77		0		0		0		-4.47808e-86		5.04298e-108		-159246		0
9.47382e-10		1.32599e-78		-1.3018e-76		0		0		0		-1.07921e-85		2.13525e-107		-159641		0
9.49269e-10		3.11165e-78		-3.11623e-76		0		0		0		-2.59303e-85		8.99267e-107		-160037		0
9.51156e-10		7.27703e-78		-7.43724e-76		0		0		0		-6.21158e-85		3.76714e-106		-160435		0
9.53043e-10		1.69602e-77		-1.76969e-75		0		0		0		-1.48352e-84		1.56974e-105		-160835		0
9.5493e-10		3.93926e-77		-4.19848e-75		0		0		0		-3.53255e-84		6.50646e-105		-161238		0
9.56818e-10		9.11813e-77		-9.9312e-75		0		0		0		-8.38673e-84		2.68268e-104		-161643		0
9.58705e-10		2.10329e-76		-2.34224e-74		0		0		0		-1.98523e-83		1.1003e-103		-162052		0
9.60592e-10		4.83494e-76		-5.50789e-74		0		0		0		-4.68542e-83		4.48926e-103		-162464		0
9.62479e-10		1.10758e-75		-1.29143e-73		0		0		0		-1.10259e-82		1.82209e-102		-162878		0
9.64366e-10		2.52841e-75		-3.01919e-73		0		0		0		-2.58706e-82		7.35706e-102		-163295		0
9.66254e-10		5.75175e-75		-7.03806e-73		0		0		0		-6.05251e-82		2.95519e-101		-163714		0
9.68141e-10		1.30384e-74		-1.63591e-72		0		0		0		-1.41191e-81		1.18092e-100		-164135		0
9.70028e-10		2.94519e-74		-3.79158e-72		0		0		0		-3.28415e-81		4.69476e-100		-164557		0
9.71915e-10		6.6291e-74		-8.76265e-72		0		0		0		-7.61713e-81		1.85685e-99		-164980		0
9.73803e-10		1.48675e-73		-2.01936e-71		0		0		0		-1.76163e-80		7.30657e-99		-165403		0
9.7569e-10		3.32241e-73		-4.64041e-71		0		0		0		-4.06258e-80		2.86044e-98		-165826		0
9.77577e-10		7.39744e-73		-1.06334e-70		0		0		0		-9.34232e-80		1.11415e-97		-166248		0
9.79464e-10		1.641e-72		-2.42976e-70		0		0		0		-2.14229e-79		4.31764e-97		-166671		0
9.81351e-10		3.62676e-72		-5.5365e-70		0		0		0		-4.89868e-79		1.66477e-96		-167093		0
9.83239e-10		7.98526e-72		-1.25804e-69		0		0		0		-1.11702e-78		6.38661e-96		-167514		0
9.85126e-10		1.75145e-71		-2.85064e-69		0		0		0		-2.53997e-78		2.43783e-95		-167936		0
9.87013e-10		3.82664e-71		-6.4415e-69		0		0		0		-5.75952e-78		9.25889e-95		-168357		0
9.889e-10		8.32762e-71		-1.45155e-68		0		0		0		-1.30239e-77		3.499e-94		-168778		0
9.90787e-10		1.80499e-70		-3.26198e-68		0		0		0		-2.93693e-77		1.31572e-93		-169200		0
9.92675e-10		3.89622e-70		-7.31038e-68		0		0		0		-6.60469e-77		4.92296e-93		-169621		0
9.94562e-10		8.37497e-70		-1.63385e-67		0		0		0		-1.48122e-76		1.83289e-92		-170042		0
9.96449e-10		1.79245e-69		-3.6417e-67		0		0		0		-3.31285e-76		6.79052e-92		-170463		0
9.98336e-10		3.81929e-69		-8.09502e-67		0		0		0		-7.38929e-76		2.5034e-91		-170883		0
1.00022e-09		8.10076e-69		-1.79457e-66		0		0		0		-1.64371e-75		9.18382e-91		-171304		0
1.00211e-09		1.71004e-68		-3.96764e-66		0		0		0		-3.64651e-75		3.35266e-90		-171724		0
1.004e-09		3.59204e-68		-8.74867e-66		0		0		0		-8.06789e-75		1.21797e-89		-172144		0
1.00589e-09		7.50644e-68		-1.92394e-65		0		0		0		-1.78024e-74		4.40318e-89		-172563		0
1.00777e-09		1.56018e-67		-4.21974e-65		0		0		0		-3.91776e-74		1.58412e-88		-172984		0
1.00966e-09		3.22425e-67		-9.23058e-65		0		0		0		-8.59887e-74		5.6716e-88		-173404		0
1.01155e-09		6.62279e-67		-2.01384e-64		0		0		0		-1.88232e-73		2.02081e-87		-173824		0
1.01343e-09		1.35153e-66		-4.38207e-64		0		0		0		-4.10961e-73		7.16563e-87		-174245		0
1.01532e-09		2.73873e-66		-9.51029e-64		0		0		0		-8.94878e-73		2.52869e-86		-174665		0
1.01721e-09		5.50731e-66		-2.05861e-63		0		0		0		-1.94352e-72		8.88091e-86		-175086		0
1.0191e-09		1.09811e-65		-4.44451e-63		0		0		0		-4.20997e-72		3.10415e-85		-175506		0
1.02098e-09		2.16887e-65		-9.57079e-63		0		0		0		-9.09575e-72		1.07984e-84		-175925		0
1.02287e-09		4.23777e-65		-2.05565e-62		0		0		0		-1.96007e-71		3.73861e-84		-176343		0
1.02476e-09		8.17742e-65		-4.40383e-62		0		0		0		-4.21292e-71		1.28826e-83		-176759		0
1.02664e-09		1.55477e-64		-9.4102e-62		0		0		0		-9.03183e-71		4.41815e-83		-177174		0
1.02853e-09		2.90323e-64		-2.00565e-61		0		0		0		-1.93132e-70		1.5081e-82		-177588		0
1.03042e-09		5.29917e-64		-4.26389e-61		0		0		0		-4.11928e-70		5.1236e-82		-178001		0
1.03231e-09		9.3859e-64		-9.04176e-61		0		0		0		-8.76358e-70		1.73253e-81		-178413		0
1.03419e-09		1.59368e-63		-1.9125e-60		0		0		0		-1.85968e-69		5.83116e-81		-178824		0
1.03608e-09		2.53613e-63		-4.03508e-60		0		0		0		-3.93638e-69		1.95344e-80		-179235		0
1.03797e-09		3.59829e-63		-8.49205e-60		0		0		0		-8.31113e-69		6.51357e-80		-179646		0
1.03986e-09		3.90262e-63		-1.78272e-59		0		0		0		-1.75037e-68		2.16182e-79		-180057		0
1.04174e-09		5.25934e-64		-3.73312e-59		0		0		0		-3.67717e-68		7.1418e-79		-180468		0
1.04363e-09		-1.48744e-62		-7.7979e-59		0		0		0		-7.70569e-68		2.34847e-78		-180879		0
1.04552e-09		-6.42774e-62		-1.62482e-58		0		0		0		-1.61075e-67		7.687e-78		-181291		0
1.0474e-09		-2.02787e-61		-3.37724e-58		0		0		0		-3.35868e-67		2.50455e-77		-181703		0
1.04929e-09		-5.63915e-61		-7.00238e-58		0		0		0		-6.9861e-67		8.12279e-77		-182116		0
1.05118e-09		-1.46308e-60		-1.44832e-57		0		0		0		-1.44954e-66		2.62235e-76		-182528		0
1.05307e-09		-3.63094e-60		-2.98825e-57		0		0		0		-3.00027e-66		8.42729e-76		-182939		0
1.05495e-09		-8.73347e-60		-6.15052e-57		0		0		0		-6.19477e-66		2.6959e-75		-183351		0
1.05684e-09		-2.05193e-59		-1.26284e-56		0		0		0		-1.27594e-65		8.58499e-75		-183761		0
1.05873e-09		-4.73286e-59		-2.58662e-56		0		0		0		-2.62169e-65		2.72147e-74		-184172		0
1.06061e-09		-1.07536e-58		-5.28527e-56		0		0		0		-5.37374e-65		8.58808e-74		-184581		0
1.0625e-09		-2.41276e-58		-1.07735e-55		0		0		0		-1.09881e-64		2.69788e-73		-184989		0
1.06439e-09		-5.35526e-58		-2.19078e-55		0		0		0		-2.24142e-64		8.43702e-73		-185397		0
1.06628e-09		-1.17745e-57		-4.44429e-55		0		0		0		-4.5612e-64		2.62662e-72		-185804		0
1.06816e-09		-2.56723e-57		-8.99435e-55		0		0		0		-9.25966e-64		8.14051e-72		-186209		0
1.07005e-09		-5.55532e-57		-1.81595e-54		0		0		0		-1.87532e-63		2.51163e-71		-186615		0
1.07194e-09		-1.19391e-56		-3.65768e-54		0		0		0		-3.78896e-63		7.71463e-71		-187020		0
1.07382e-09		-2.5497e-56		-7.34988e-54		0		0		0		-7.63722e-63		2.35902e-70		-187424		0
1.07571e-09		-5.41333e-56		-1.47343e-53		0		0		0		-1.53576e-62		7.18142e-70		-187829		0
1.0776e-09		-1.14306e-55		-2.94686e-53		0		0		0		-3.08097e-62		2.17648e-69		-188234		0
1.07949e-09		-2.40125e-55		-5.87991e-53		0		0		0		-6.16637e-62		6.56699e-69		-188640		0
1.08137e-09		-5.01994e-55		-1.17049e-52		0		0		0		-1.23127e-61		1.97266e-68		-189048		0
1.08326e-09		-1.04461e-54		-2.32461e-52		0		0		0		-2.4528e-61		5.89948e-68		-189456		0
1.08515e-09		-2.1642e-54		-4.60599e-52		0		0		0		-4.87483e-61		1.75653e-67		-189866		0
1.08704e-09		-4.46486e-54		-9.10522e-52		0		0		0		-9.66601e-61		5.20689e-67		-190278		0
1.08892e-09		-9.17395e-54		-1.79578e-51		0		0		0		-1.91218e-60		1.5367e-66		-190691		0
1.09081e-09		-1.87761e-53		-3.5336e-51		0		0		0		-3.77404e-60		4.51533e-66		-191106		0
1.0927e-09		-3.82834e-53		-6.93718e-51		0		0		0		-7.43163e-60		1.32094e-65		-191521		0
1.09458e-09		-7.77716e-53		-1.35879e-50		0		0		0		-1.46004e-59		3.84744e-65		-191938		0
1.09647e-09		-1.57429e-52		-2.65541e-50		0		0		0		-2.86186e-59		1.11573e-64		-192354		0
1.09836e-09		-3.17569e-52		-5.1775e-50		0		0		0		-5.59683e-59		3.22144e-64		-192771		0
1.10025e-09		-6.38443e-52		-1.00721e-49		0		0		0		-1.09206e-58		9.26076e-64		-193188		0
1.10213e-09		-1.27929e-51		-1.95497e-49		0		0		0		-2.126e-58		2.65064e-63		-193605		0
1.10402e-09		-2.5551e-51		-3.78597e-49		0		0		0		-4.12949e-58		7.55382e-63		-194022		0
1.10591e-09		-5.08709e-51		-7.31534e-49		0		0		0		-8.00292e-58		2.14337e-62		-194439		0
1.10779e-09		-1.00967e-50		-1.41032e-48		0		0		0		-1.54747e-57		6.0554e-62		-194856		0
1.10968e-09		-1.99783e-50		-2.71285e-48		0		0		0		-2.98553e-57		1.70337e-61		-195273		0
1.11157e-09		-3.94123e-50		-5.20672e-48		0		0		0		-5.74706e-57		4.77088e-61		-195691		0
1.11346e-09		-7.75212e-50		-9.97089e-48		0		0		0		-1.10383e-56		1.33049e-60		-196109		0
1.11534e-09		-1.52035e-49		-1.90519e-47		0		0		0		-2.11537e-56		3.69448e-60		-196528		0
1.11723e-09		-2.97315e-49		-3.63228e-47		0		0		0		-4.0449e-56		1.02147e-59		-196948		0
1.11912e-09		-5.79773e-49		-6.90972e-47		0		0		0		-7.71731e-56		2.81209e-59		-197369		0
1.12101e-09		-1.12741e-48		-1.31154e-46		0		0		0		-1.46914e-55		7.70847e-59		-197792		0
1.12289e-09		-2.18629e-48		-2.48399e-46		0		0		0		-2.79064e-55		2.10399e-58		-198215		0
1.12478e-09		-4.22809e-48		-4.69422e-46		0		0		0		-5.28918e-55		5.71821e-58		-198639		0
1.12667e-09		-8.15467e-48		-8.85168e-46		0		0		0		-1.00028e-54		1.54746e-57		-199065		0
1.12855e-09		-1.56858e-47		-1.66548e-45		0		0		0		-1.88756e-54		4.16985e-57		-199491		0
1.13044e-09		-3.00923e-47		-3.12686e-45		0		0		0		-3.55412e-54		1.11884e-56		-199919		0
1.13233e-09		-5.75792e-47		-5.85777e-45		0		0		0		-6.67758e-54		2.98927e-56		-200347		0
1.13422e-09		-1.09887e-46		-1.095e-44		0		0		0		-1.25188e-53		7.95264e-56		-200775		0
1.1361e-09		-2.09175e-46		-2.04248e-44		0		0		0		-2.34188e-53		2.10673e-55		-201204		0
1.13799e-09		-3.97158e-46		-3.80159e-44		0		0		0		-4.37146e-53		5.55728e-55		-201633		0
1.13988e-09		-7.5217e-46		-7.06053e-44		0		0		0		-8.14241e-53		1.45973e-54		-202061		0
1.14176e-09		-1.42094e-45		-1.30851e-43		0		0		0		-1.51337e-52		3.81801e-54		-202488		0
1.14365e-09		-2.67766e-45		-2.41984e-43		0		0		0		-2.80675e-52		9.94404e-54		-202913		0
1.14554e-09		-5.03336e-45		-4.46547e-43		0		0		0		-5.19438e-52		2.57899e-53		-203337		0
1.14743e-09		-9.43828e-45		-8.22286e-43		0		0		0		-9.59257e-52		6.66037e-53		-203758		0
1.14931e-09		-1.7655e-44		-1.51096e-42		0		0		0		-1.76771e-51		1.71282e-52		-204176		0
1.1512e-09		-3.29449e-44		-2.77054e-42		0		0		0		-3.2506e-51		4.38621e-52		-204592		0
1.15309e-09		-6.13285e-44		-5.06937e-42		0		0		0		-5.96478e-51		1.1185e-51		-205005		0
1.15498e-09		-1.13893e-43		-9.25606e-42		0		0		0		-1.09221e-50		2.84019e-51		-205414		0
1.15686e-09		-2.11006e-43		-1.68649e-41		0		0		0		-1.99572e-50		7.18175e-51		-205821		0
1.15875e-09		-3.90003e-43		-3.06639e-41		0		0		0		-3.63897e-50		1.80836e-50		-206225		0
1.16064e-09		-7.19146e-43		-5.56363e-41		0		0		0		-6.62132e-50		4.53428e-50		-206627		0
1.16252e-09		-1.32297e-42		-1.00735e-40		0		0		0		-1.20226e-49		1.13216e-49		-207027		0
1.16441e-09		-2.42813e-42		-1.8201e-40		0		0		0		-2.17843e-49		2.81499e-49		-207426		0
1.1663e-09		-4.44619e-42		-3.28175e-40		0		0		0		-3.93896e-49		6.96984e-49		-207824		0
1.16819e-09		-8.12274e-42		-5.90487e-40		0		0		0		-7.10746e-49		1.71848e-48		-208221		0
1.17007e-09		-1.48055e-41		-1.06026e-39		0		0		0		-1.2798e-48		4.21931e-48		-208619		0
1.17196e-09		-2.69246e-41		-1.89984e-39		0		0		0		-2.2997e-48		1.03161e-47		-209018		0
1.17385e-09		-4.8853e-41		-3.39721e-39		0		0		0		-4.12381e-48		2.5117e-47		-209418		0
1.17573e-09		-8.84403e-41		-6.06222e-39		0		0		0		-7.37953e-48		6.08971e-47		-209819		0
1.17762e-09		-1.59747e-40		-1.07956e-38		0		0		0		-1.31784e-47		1.47029e-46		-210221		0
1.17951e-09		-2.87899e-40		-1.91853e-38		0		0		0		-2.34857e-47		3.53501e-46		-210626		0
1.1814e-09		-5.17701e-40		-3.40251e-38		0		0		0		-4.17686e-47		8.46363e-46		-211032		0
1.18328e-09		-9.28864e-40		-6.02199e-38		0		0		0		-7.41322e-47		2.01791e-45		-211439		0
1.18517e-09		-1.66289e-39		-1.06364e-37		0		0		0		-1.31303e-46		4.791e-45		-211848		0
1.18706e-09		-2.97042e-39		-1.87483e-37		0		0		0		-2.32089e-46		1.13274e-44		-212259		0
